age,income,previous_purchases,customer_tenure_days,avg_basket_size,discount,campaign_response,channel,purchase
21,32000.0,0,106,49.21,5,0.0,online,0
29,17200.0,2,1,29.15,0,0.169,in_store,0
41,50200.0,2,544,53.97,5,0.0,in_store,0
18,24500.0,0,1,23.73,25,0.015,online,1
33,35700.0,1,52,30.44,0,0.0,in_store,0
43,24400.0,2,39,27.09,0,0.247,in_store,0
52,73100.0,4,181,44.28,0,0.099,in_store,0
43,45800.0,1,1,34.68,0,0.152,in_store,1
48,58900.0,3,488,36.09,15,0.185,online,0
35,20000.0,0,338,38.34,0,0.016,in_store,0
46,53100.0,3,53,47.21,10,0.085,in_store,1
21,55000.0,3,1,49.13,15,0.106,in_store,0
24,15900.0,1,107,14.41,0,0.085,in_store,0
30,56500.0,1,465,47.42,0,0.092,in_store,1
40,25400.0,2,42,26.81,0,0.134,online,0
36,66500.0,1,172,49.25,30,0.155,online,1
51,63500.0,0,114,34.75,0,0.0,in_store,0
53,45100.0,3,372,36.6,0,0.0,in_store,0
27,42200.0,3,322,25.95,20,0.231,in_store,1
40,30900.0,1,465,34.34,5,0.062,online,1
55,40200.0,7,239,39.68,0,0.311,in_store,1
29,41800.0,1,508,28.52,20,0.0,in_store,0
41,26200.0,2,1,27.2,10,0.202,in_store,0
53,57600.0,4,659,38.46,20,0.092,in_store,0
32,36900.0,1,1,40.49,20,0.071,online,0
30,42900.0,3,451,34.6,0,0.244,in_store,0
35,43900.0,2,1,39.24,0,0.066,in_store,0
58,78700.0,4,808,50.1,20,0.044,in_store,1
49,32900.0,4,115,36.7,0,0.06,online,1
37,44800.0,3,176,37.08,30,0.06,online,1
38,37300.0,1,452,30.34,0,0.0,online,0
46,47500.0,0,408,40.91,0,0.262,in_store,1
38,25100.0,2,289,30.12,0,0.248,in_store,1
28,40200.0,0,463,31.2,0,0.186,online,1
51,41900.0,0,491,32.58,15,0.0,in_store,0
29,15000.0,0,1,23.16,0,0.043,online,1
57,51500.0,2,394,39.83,20,0.087,in_store,0
28,42200.0,1,151,25.35,0,0.142,in_store,0
31,20900.0,2,356,33.59,0,0.0,in_store,1
54,51800.0,4,159,32.72,10,0.097,in_store,0
29,37200.0,1,116,23.8,0,0.095,in_store,1
50,36200.0,2,452,32.41,0,0.117,in_store,0
48,44200.0,0,145,38.39,25,0.0,in_store,0
46,46800.0,3,166,37.73,0,0.002,in_store,0
18,18400.0,3,459,29.85,0,0.16,online,0
43,46600.0,2,31,36.2,20,0.155,in_store,1
52,85600.0,5,952,41.73,25,0.178,online,1
53,51000.0,2,233,41.31,10,0.0,online,1
44,39500.0,2,184,33.08,10,0.033,in_store,0
44,43700.0,1,53,31.13,0,0.129,online,1
54,50700.0,5,517,24.33,0,0.216,in_store,1
40,27600.0,1,219,36.3,0,0.062,in_store,0
56,66500.0,4,462,44.54,0,0.012,online,1
47,67800.0,1,1,51.19,20,0.075,online,0
44,46500.0,1,1,42.27,15,0.093,online,0
50,78500.0,1,23,47.72,0,0.0,online,0
48,24100.0,2,367,39.26,0,0.0,in_store,1
49,34300.0,4,283,44.64,0,0.216,online,1
32,35000.0,1,41,40.62,0,0.02,in_store,1
52,49800.0,1,493,34.24,25,0.031,in_store,1
38,43800.0,1,1,40.43,25,0.048,online,1
60,45600.0,5,7,27.89,0,0.194,in_store,1
31,50000.0,0,1,46.06,30,0.05,online,1
53,43600.0,1,461,25.25,30,0.139,in_store,1
34,44700.0,1,1,37.67,0,0.123,online,0
36,42300.0,2,1,47.19,25,0.206,online,1
27,58900.0,6,531,43.12,0,0.187,in_store,1
34,39100.0,1,315,26.42,20,0.095,online,1
37,22800.0,1,108,31.46,0,0.076,online,0
37,52200.0,1,110,50.44,15,0.102,in_store,1
18,26900.0,0,304,41.19,25,0.111,online,0
44,41200.0,1,673,29.28,0,0.088,online,1
44,43600.0,3,602,46.39,0,0.105,online,1
18,41400.0,0,213,33.93,0,0.105,in_store,0
18,31100.0,0,204,43.71,25,0.056,online,1
60,61800.0,1,246,41.04,0,0.028,online,0
44,43500.0,2,246,36.1,0,0.026,in_store,1
21,15000.0,1,386,24.71,0,0.087,in_store,1
37,32500.0,2,76,36.74,0,0.032,in_store,0
19,38400.0,3,99,35.67,0,0.116,online,0
36,43000.0,1,761,32.55,0,0.178,online,0
42,55400.0,1,1,50.85,0,0.263,online,1
39,25400.0,0,1,33.48,0,0.0,online,0
37,35300.0,1,1,40.23,0,0.092,online,1
32,57800.0,1,1,58.3,0,0.203,online,0
54,38200.0,3,469,42.02,25,0.231,in_store,0
36,42500.0,2,148,35.28,10,0.104,in_store,1
27,21000.0,1,140,28.4,15,0.178,online,0
23,25200.0,0,1,16.85,0,0.116,in_store,0
40,84000.0,3,1,60.18,10,0.061,online,1
45,57400.0,5,480,54.69,0,0.23,in_store,1
30,24100.0,0,296,19.0,0,0.151,online,0
32,15000.0,0,496,17.37,0,0.063,online,0
18,35200.0,2,323,37.43,20,0.151,in_store,1
49,49900.0,2,427,36.66,0,0.035,in_store,0
76,86500.0,3,202,48.67,25,0.134,in_store,1
59,20300.0,8,242,25.3,0,0.314,in_store,1
41,77500.0,4,482,57.47,5,0.103,in_store,0
43,51700.0,3,23,52.8,0,0.219,in_store,1
41,30800.0,3,267,37.31,0,0.035,online,1
21,38100.0,2,1,33.8,10,0.278,in_store,0
22,41500.0,4,133,32.48,0,0.211,in_store,0
22,21300.0,2,1,39.22,0,0.129,in_store,0
18,45400.0,1,444,30.44,20,0.202,in_store,0
38,28900.0,5,324,51.12,0,0.107,online,1
44,40100.0,3,158,34.37,25,0.142,in_store,1
43,48300.0,1,521,42.9,20,0.101,in_store,1
21,42500.0,3,273,30.61,0,0.09,in_store,1
53,48100.0,3,116,40.25,15,0.17,in_store,0
37,19900.0,1,1,32.24,10,0.294,in_store,0
18,20100.0,0,262,26.16,0,0.276,online,0
37,51300.0,0,6,33.24,0,0.198,in_store,1
69,44600.0,4,163,33.07,25,0.279,online,1
52,66600.0,4,218,61.08,0,0.058,in_store,0
43,57700.0,2,347,39.6,20,0.028,online,1
65,53900.0,2,626,31.46,20,0.0,online,0
51,44600.0,6,512,33.64,0,0.204,in_store,0
48,48100.0,1,451,42.01,25,0.06,in_store,1
26,42000.0,1,1,30.75,15,0.0,in_store,0
62,52600.0,2,618,42.92,20,0.087,online,1
47,70900.0,4,562,58.05,25,0.185,in_store,1
40,20500.0,1,655,46.2,10,0.0,in_store,0
33,49600.0,0,1,49.62,0,0.0,online,1
38,44100.0,1,539,49.53,30,0.155,online,0
44,51400.0,2,637,28.15,15,0.091,in_store,0
35,44200.0,0,419,38.41,0,0.0,in_store,0
40,65300.0,2,474,43.27,30,0.184,online,1
62,20800.0,2,418,11.43,5,0.18,in_store,0
20,17800.0,1,331,26.88,20,0.031,online,1
37,46600.0,3,202,38.63,0,0.098,in_store,0
35,50800.0,5,692,37.43,0,0.189,in_store,1
29,37500.0,0,218,28.83,0,0.062,in_store,1
38,52500.0,2,29,40.26,20,0.039,in_store,0
43,63700.0,2,217,34.52,0,0.0,online,1
42,47300.0,4,1,41.76,0,0.0,in_store,1
46,46800.0,0,288,37.65,15,0.096,in_store,1
48,44100.0,2,545,38.02,0,0.145,online,1
37,34100.0,3,433,40.3,20,0.047,in_store,1
52,45500.0,1,1,19.05,10,0.156,online,0
44,42900.0,2,127,52.74,0,0.005,online,1
47,48200.0,2,509,41.1,15,0.027,in_store,0
42,56100.0,0,372,44.29,15,0.031,online,0
51,72800.0,2,269,50.36,20,0.061,in_store,0
31,15000.0,1,210,19.48,0,0.11,in_store,1
45,43700.0,0,520,46.64,0,0.054,in_store,1
48,60500.0,1,323,46.55,0,0.069,online,1
35,46700.0,2,506,43.24,20,0.0,in_store,0
39,24400.0,1,163,42.58,0,0.12,in_store,0
44,31700.0,2,279,29.77,0,0.135,in_store,0
18,40100.0,1,345,38.51,0,0.029,online,1
51,59600.0,1,78,42.93,25,0.0,in_store,0
64,47400.0,4,447,35.22,15,0.191,in_store,1
31,46000.0,1,1,26.67,20,0.007,in_store,0
44,41300.0,4,153,54.26,5,0.157,in_store,0
41,56000.0,2,125,36.54,0,0.15,in_store,1
45,62500.0,2,782,47.77,0,0.175,in_store,1
37,62100.0,2,137,26.07,20,0.134,in_store,1
34,31000.0,1,78,28.09,25,0.212,online,1
31,53300.0,4,952,24.48,15,0.126,in_store,1
40,42100.0,2,242,23.93,0,0.082,online,0
32,49200.0,1,176,38.17,15,0.184,in_store,1
55,59400.0,3,314,49.82,0,0.107,online,0
65,72000.0,3,859,54.82,15,0.133,online,1
44,40600.0,3,578,42.06,0,0.178,online,0
43,49200.0,1,1,48.31,25,0.004,online,0
46,36900.0,3,235,36.19,0,0.0,online,0
26,52800.0,2,30,39.39,10,0.094,online,1
32,31800.0,1,1,29.32,0,0.136,online,1
50,51800.0,0,223,46.07,15,0.0,online,1
31,21900.0,5,323,45.1,0,0.082,online,0
40,53000.0,3,442,33.99,10,0.059,in_store,1
40,27700.0,4,303,25.37,0,0.221,online,0
32,23000.0,0,184,33.63,0,0.112,online,0
49,50100.0,1,1,41.83,10,0.089,online,0
41,70800.0,2,1,64.0,0,0.026,online,1
56,71000.0,2,169,57.54,0,0.11,in_store,1
30,59100.0,1,364,40.28,0,0.0,online,0
54,53500.0,3,693,41.56,15,0.164,online,1
32,39900.0,4,559,12.36,25,0.157,in_store,0
45,35600.0,1,519,42.99,0,0.072,in_store,0
52,34000.0,0,1,27.5,15,0.055,online,1
41,44700.0,2,550,48.75,0,0.205,online,0
26,33600.0,2,200,44.72,0,0.133,in_store,0
65,80100.0,2,611,50.87,0,0.0,in_store,0
36,47100.0,1,305,45.67,30,0.012,in_store,0
28,20100.0,1,372,38.23,0,0.002,online,0
33,61300.0,5,545,38.72,5,0.167,online,1
55,35400.0,2,465,30.65,10,0.106,online,1
50,50800.0,6,482,29.32,15,0.201,in_store,0
63,74500.0,1,297,49.85,0,0.178,in_store,0
27,46000.0,4,451,35.01,20,0.122,in_store,0
24,41900.0,2,99,24.86,20,0.064,in_store,1
37,65600.0,1,838,42.84,0,0.163,online,1
69,65300.0,4,360,50.8,0,0.08,online,1
43,49000.0,2,15,43.37,0,0.022,online,1
49,46100.0,3,410,31.16,0,0.116,online,0
33,35500.0,0,1,20.54,0,0.096,online,0
20,52500.0,1,1,37.86,0,0.0,in_store,0
37,51500.0,1,550,41.67,25,0.1,online,0
43,31200.0,1,1,42.96,0,0.093,online,1
34,57300.0,4,501,39.15,10,0.268,online,1
59,51400.0,2,728,40.53,0,0.0,in_store,1
53,51200.0,1,86,43.33,20,0.0,in_store,0
43,54600.0,2,281,39.37,0,0.214,online,0
25,19000.0,0,9,32.17,0,0.0,online,0
41,42700.0,3,157,41.45,25,0.109,online,0
29,46900.0,5,413,25.6,15,0.274,online,1
51,62700.0,5,1,43.29,20,0.093,in_store,0
28,22300.0,0,201,29.97,10,0.034,in_store,1
22,42500.0,0,355,30.27,15,0.048,in_store,1
30,33000.0,4,416,34.08,10,0.178,in_store,1
40,42900.0,0,1,31.16,0,0.0,online,1
31,49100.0,1,428,36.64,15,0.139,online,1
39,42200.0,1,373,28.29,0,0.025,in_store,1
39,56400.0,1,198,53.78,0,0.023,in_store,0
36,46000.0,2,211,36.12,5,0.079,in_store,1
24,65400.0,2,400,49.06,0,0.065,online,1
27,26900.0,1,1,27.94,30,0.0,in_store,0
53,51800.0,0,19,39.77,20,0.011,in_store,0
37,34700.0,1,346,36.84,0,0.0,online,0
49,58000.0,2,409,37.69,20,0.183,in_store,1
63,58500.0,4,1,43.04,0,0.105,in_store,0
39,61600.0,4,418,38.49,0,0.262,online,1
36,63300.0,0,1,51.44,20,0.0,online,0
36,55200.0,2,73,33.05,15,0.055,online,1
30,18100.0,2,600,35.44,0,0.1,in_store,1
42,34800.0,1,379,50.38,0,0.138,in_store,1
38,41200.0,0,594,43.16,20,0.079,in_store,1
33,15000.0,1,667,34.8,10,0.127,in_store,0
52,16800.0,2,262,30.3,15,0.131,in_store,0
38,39600.0,2,216,47.22,0,0.025,in_store,1
37,69900.0,1,22,32.4,10,0.0,in_store,0
58,106500.0,4,35,62.41,0,0.217,in_store,1
39,41000.0,0,2,29.22,0,0.066,online,1
54,42300.0,3,492,37.06,0,0.109,in_store,0
18,35800.0,1,661,33.67,0,0.034,in_store,0
41,56800.0,2,298,38.73,0,0.08,online,0
37,55600.0,3,1,41.32,10,0.064,in_store,0
49,42900.0,0,64,27.04,20,0.0,online,0
55,33300.0,3,395,41.44,10,0.278,in_store,1
47,72900.0,3,424,54.81,20,0.231,online,0
29,17600.0,1,210,29.72,15,0.095,in_store,0
52,62700.0,3,261,71.23,15,0.174,in_store,0
41,23000.0,2,1,22.5,25,0.118,in_store,0
38,15000.0,0,1,23.15,0,0.059,online,0
54,44400.0,3,1,34.02,0,0.0,in_store,1
34,52700.0,0,274,35.24,10,0.184,online,1
35,54100.0,4,683,47.34,0,0.107,online,1
42,37200.0,3,436,39.81,5,0.0,in_store,0
54,59300.0,0,1,52.63,15,0.073,online,1
43,59500.0,6,40,60.92,0,0.169,in_store,1
52,65300.0,5,734,45.65,0,0.078,in_store,0
63,70500.0,1,392,40.74,20,0.0,in_store,0
64,59200.0,4,473,47.07,15,0.16,in_store,1
45,32300.0,2,1,28.12,0,0.16,in_store,1
37,53100.0,2,353,31.75,0,0.058,in_store,0
47,58900.0,5,958,49.6,20,0.218,in_store,1
27,36300.0,2,667,40.86,0,0.0,in_store,0
37,15000.0,2,268,16.4,0,0.198,online,1
46,77200.0,4,600,41.04,0,0.0,online,0
18,15000.0,0,201,24.05,0,0.09,in_store,0
43,20600.0,2,271,35.8,20,0.043,in_store,1
58,71800.0,2,408,45.71,15,0.231,online,1
40,37900.0,2,599,52.91,10,0.164,in_store,0
18,33500.0,1,350,40.04,0,0.043,online,1
29,50900.0,1,28,35.76,25,0.016,online,1
43,67900.0,2,509,32.47,0,0.168,in_store,1
28,25200.0,0,699,28.92,0,0.018,online,0
32,36700.0,4,294,41.66,25,0.157,online,0
41,75100.0,4,364,46.43,20,0.114,in_store,1
42,29600.0,1,15,29.94,15,0.052,in_store,0
52,22900.0,3,14,17.49,0,0.112,online,1
27,40100.0,3,358,31.88,15,0.077,online,1
42,63700.0,3,435,45.38,10,0.051,in_store,1
49,51700.0,5,232,31.1,0,0.205,online,0
34,53100.0,1,645,48.54,10,0.0,online,1
41,39800.0,1,163,32.72,0,0.04,online,0
40,23600.0,1,45,28.88,20,0.02,in_store,0
40,38700.0,3,317,32.19,20,0.104,in_store,1
35,40500.0,2,197,36.41,0,0.215,online,0
69,75700.0,4,278,60.09,20,0.08,in_store,0
39,47300.0,1,65,42.24,20,0.161,online,0
27,32900.0,1,1,31.23,0,0.023,in_store,0
24,44600.0,2,434,46.14,10,0.114,in_store,1
73,32100.0,1,1,29.54,0,0.079,online,1
29,57900.0,1,1,53.46,0,0.0,in_store,0
33,27400.0,0,482,11.41,20,0.0,in_store,0
31,26900.0,2,344,35.46,5,0.127,in_store,0
26,15000.0,0,780,30.51,5,0.273,online,0
57,54900.0,6,445,45.6,5,0.127,in_store,1
41,51200.0,4,302,41.73,0,0.161,in_store,0
40,33500.0,2,655,22.09,0,0.138,in_store,0
54,22100.0,5,283,44.49,0,0.097,online,1
61,41200.0,6,501,33.91,0,0.029,in_store,1
53,57000.0,3,395,50.0,0,0.111,online,1
19,15000.0,1,135,33.48,0,0.044,in_store,0
40,44600.0,5,135,40.21,20,0.076,online,1
49,40700.0,3,494,34.28,20,0.142,in_store,0
46,39900.0,2,300,47.82,25,0.111,in_store,1
21,37000.0,3,713,28.98,0,0.095,online,1
39,54600.0,4,284,44.3,0,0.094,in_store,1
49,26400.0,1,88,22.21,20,0.173,online,0
34,53500.0,2,1,44.15,15,0.202,in_store,0
23,46200.0,1,75,34.71,25,0.001,in_store,0
29,15000.0,1,435,21.18,20,0.019,in_store,0
60,42200.0,5,529,33.67,0,0.155,online,0
34,26700.0,0,597,26.66,0,0.037,in_store,1
33,27700.0,2,147,23.08,0,0.234,online,0
42,49700.0,0,1,29.99,25,0.0,in_store,1
48,42900.0,2,332,36.51,0,0.054,in_store,1
38,50600.0,1,350,41.65,0,0.092,online,0
26,56200.0,2,565,48.15,0,0.084,online,0
47,57600.0,2,383,43.46,20,0.127,online,0
41,49700.0,2,377,42.53,0,0.091,in_store,0
36,41700.0,4,257,46.26,10,0.238,online,0
44,46200.0,1,179,31.71,20,0.039,online,1
46,38300.0,0,235,32.41,10,0.152,in_store,0
34,43700.0,2,426,25.3,5,0.209,online,0
61,61700.0,5,382,45.63,0,0.239,in_store,1
40,67100.0,3,352,46.58,20,0.0,in_store,0
38,16300.0,1,488,18.74,10,0.0,in_store,0
19,37300.0,2,1,36.54,10,0.203,in_store,1
49,48500.0,5,676,31.91,10,0.259,online,0
49,49000.0,2,278,51.19,20,0.0,in_store,1
22,20700.0,1,15,30.22,0,0.0,online,1
40,49700.0,4,177,35.47,30,0.084,in_store,1
24,29000.0,0,223,31.76,30,0.0,in_store,1
38,36200.0,4,129,26.84,25,0.0,online,0
29,15800.0,0,225,24.7,0,0.037,in_store,1
39,30300.0,0,60,27.78,30,0.0,online,1
63,53600.0,4,1,34.24,0,0.139,in_store,1
36,30400.0,2,356,25.03,20,0.085,in_store,0
34,59600.0,3,474,42.92,0,0.088,in_store,1
44,34200.0,3,426,30.89,0,0.133,in_store,1
44,52000.0,6,361,51.87,20,0.229,online,0
51,44600.0,3,614,37.55,0,0.071,online,0
44,42000.0,4,1,39.72,0,0.217,in_store,0
45,32600.0,2,10,34.57,0,0.095,in_store,0
54,54100.0,4,183,41.29,0,0.0,in_store,0
45,67500.0,3,536,51.35,20,0.0,in_store,0
43,53300.0,2,67,46.28,25,0.171,in_store,0
36,31200.0,2,466,37.59,0,0.113,online,0
39,49800.0,2,269,38.61,0,0.087,online,1
41,52800.0,1,126,41.56,0,0.038,in_store,0
32,51000.0,1,1,39.46,20,0.153,in_store,1
34,50600.0,1,129,37.9,0,0.133,in_store,1
30,37500.0,3,1,19.49,20,0.085,in_store,1
35,62800.0,1,642,46.51,0,0.02,in_store,1
41,42200.0,1,196,43.35,0,0.011,in_store,0
31,36000.0,2,112,30.46,0,0.068,online,0
53,78800.0,5,828,37.86,0,0.169,in_store,1
35,27200.0,3,243,30.96,0,0.084,online,0
27,42900.0,1,519,41.92,20,0.0,online,1
40,23100.0,2,193,25.5,0,0.22,in_store,0
30,35500.0,3,672,30.0,25,0.084,in_store,1
26,49200.0,0,340,53.02,30,0.067,online,0
38,49600.0,3,267,28.24,15,0.0,in_store,1
45,15300.0,1,273,30.44,0,0.0,online,0
41,69700.0,3,392,51.02,5,0.054,online,0
41,49900.0,5,154,34.55,25,0.399,in_store,0
28,36200.0,2,422,16.76,20,0.204,in_store,1
39,67400.0,3,341,66.71,0,0.019,in_store,0
34,27500.0,1,378,32.61,0,0.0,in_store,0
59,81500.0,5,734,43.89,10,0.022,online,0
34,38700.0,3,31,39.3,0,0.048,online,0
47,49400.0,3,367,34.52,0,0.049,online,0
46,32300.0,2,691,32.33,15,0.134,online,1
45,34200.0,5,127,40.7,25,0.0,in_store,0
40,45400.0,0,62,30.06,0,0.084,in_store,0
34,53900.0,2,87,44.8,0,0.132,online,0
45,34700.0,1,370,22.91,0,0.127,online,0
50,75400.0,0,370,57.87,15,0.005,in_store,0
47,58500.0,1,140,47.3,25,0.062,online,1
28,59200.0,1,338,45.28,25,0.0,in_store,1
48,55700.0,2,725,38.98,0,0.041,online,1
44,32300.0,0,23,29.29,20,0.052,online,0
43,73300.0,3,139,39.57,25,0.166,in_store,1
38,29500.0,1,1,48.42,0,0.104,online,1
33,40900.0,3,262,47.52,20,0.001,in_store,0
36,54800.0,1,100,42.56,30,0.03,online,1
28,15000.0,0,444,36.08,20,0.145,in_store,1
34,36900.0,1,192,28.11,0,0.107,online,0
30,64000.0,2,143,46.88,10,0.177,in_store,1
34,25300.0,1,529,35.25,20,0.255,in_store,1
48,77500.0,3,629,55.56,20,0.112,in_store,1
26,31000.0,4,1106,28.69,30,0.177,in_store,1
34,20400.0,0,186,12.29,15,0.082,in_store,1
53,44200.0,4,683,45.25,0,0.146,online,0
34,80400.0,4,850,56.25,0,0.0,online,1
67,46200.0,4,733,30.68,5,0.167,online,0
24,15000.0,1,276,34.81,0,0.003,in_store,0
42,34500.0,2,355,26.83,20,0.196,in_store,0
51,48200.0,2,157,42.06,0,0.132,in_store,1
27,51300.0,2,315,34.34,0,0.074,in_store,1
32,15000.0,0,1,31.25,0,0.144,online,0
20,43200.0,1,412,31.35,0,0.0,in_store,1
33,15200.0,0,477,26.2,0,0.054,online,0
43,55000.0,3,1,34.98,5,0.0,in_store,1
41,31400.0,0,177,22.87,25,0.068,online,0
53,73700.0,3,35,48.76,0,0.089,online,1
36,40800.0,1,269,19.77,0,0.069,in_store,1
31,81500.0,1,74,57.5,0,0.084,in_store,0
33,38100.0,4,440,30.5,30,0.06,online,0
33,37600.0,3,676,37.59,0,0.111,online,1
31,65000.0,2,37,49.56,0,0.07,online,1
30,23600.0,0,389,35.04,10,0.0,in_store,0
22,31900.0,0,1,22.96,20,0.124,online,1
34,50100.0,0,1,25.96,0,0.0,in_store,1
63,57600.0,6,467,45.34,10,0.096,online,1
52,61700.0,1,496,42.56,25,0.082,in_store,1
33,64300.0,2,1,44.29,15,0.073,in_store,0
42,30100.0,0,270,17.87,0,0.05,in_store,0
52,78000.0,4,611,46.77,0,0.113,online,0
36,28600.0,3,251,38.88,0,0.152,in_store,0
36,45100.0,4,238,45.87,0,0.124,in_store,1
18,31000.0,1,122,29.4,0,0.106,online,0
60,41200.0,4,142,27.12,0,0.089,online,1
37,50800.0,1,314,34.52,20,0.113,in_store,0
50,60300.0,4,974,46.41,0,0.164,in_store,1
35,31700.0,3,17,30.82,0,0.205,in_store,1
38,85300.0,2,144,57.99,20,0.077,in_store,0
20,34800.0,0,293,34.88,0,0.015,online,0
41,31300.0,2,46,32.9,15,0.111,online,1
19,15000.0,1,468,37.44,20,0.054,in_store,0
35,24300.0,1,284,33.56,25,0.141,in_store,1
50,27800.0,1,361,28.22,0,0.0,online,0
58,51200.0,3,783,30.93,15,0.146,in_store,0
59,57700.0,2,596,59.72,0,0.165,online,1
41,38800.0,3,621,44.83,0,0.071,in_store,0
34,37500.0,6,515,39.63,0,0.158,online,1
61,62300.0,1,72,53.27,15,0.168,online,1
44,50500.0,0,82,41.99,0,0.001,in_store,0
41,32100.0,0,66,23.58,0,0.0,online,1
46,32000.0,1,92,25.58,20,0.0,online,0
23,15000.0,1,342,36.92,0,0.058,online,1
34,25000.0,2,251,34.58,0,0.057,in_store,1
43,42300.0,3,784,53.14,0,0.114,in_store,0
24,37300.0,3,399,28.05,10,0.23,in_store,1
43,34900.0,3,516,46.02,0,0.113,in_store,1
51,45700.0,3,49,44.25,0,0.026,in_store,0
50,68500.0,5,143,54.94,15,0.058,online,0
34,39800.0,1,180,37.06,20,0.095,online,0
29,28500.0,1,261,26.08,0,0.076,in_store,0
18,66900.0,4,901,54.81,25,0.126,online,1
36,46300.0,1,54,44.14,0,0.136,in_store,0
32,57300.0,3,290,43.0,0,0.201,in_store,1
19,45400.0,1,502,32.55,15,0.0,online,0
29,29200.0,0,171,28.26,0,0.079,in_store,0
65,67400.0,4,414,55.54,0,0.15,in_store,0
35,64200.0,1,228,31.8,15,0.057,in_store,1
29,56300.0,2,451,47.11,0,0.224,online,0
48,31600.0,1,309,21.05,0,0.147,online,1
47,40000.0,1,410,29.33,0,0.076,in_store,0
77,50300.0,1,1,21.97,20,0.059,online,0
42,32700.0,1,187,50.54,0,0.266,in_store,0
48,31500.0,1,622,32.06,0,0.047,online,1
36,54100.0,0,1,48.86,25,0.0,in_store,0
34,42300.0,2,140,31.99,0,0.164,in_store,0
36,46900.0,2,21,33.04,0,0.0,online,1
40,18000.0,2,90,20.02,0,0.037,in_store,0
31,38700.0,0,200,42.06,0,0.135,online,0
31,16300.0,1,677,22.77,0,0.019,online,0
38,15800.0,2,90,22.72,20,0.038,in_store,0
48,39000.0,3,290,29.52,0,0.153,online,1
18,39300.0,3,366,32.17,0,0.082,online,0
44,29000.0,1,569,34.08,0,0.053,online,1
42,57100.0,5,628,46.1,0,0.31,in_store,1
28,15000.0,0,54,23.74,0,0.0,in_store,0
39,45300.0,1,76,25.41,0,0.197,in_store,1
51,61600.0,4,325,30.67,15,0.219,in_store,1
28,53500.0,1,434,39.77,0,0.123,in_store,1
47,15100.0,2,312,19.4,0,0.239,in_store,1
62,59300.0,1,50,29.35,15,0.0,in_store,1
38,48200.0,1,306,32.02,25,0.097,online,0
34,57300.0,3,84,43.3,25,0.222,online,1
29,19900.0,1,609,21.77,0,0.157,online,0
36,53700.0,0,606,41.1,20,0.0,online,1
54,49100.0,6,479,41.07,15,0.113,in_store,0
43,45300.0,0,183,34.98,25,0.0,in_store,0
25,18600.0,2,391,20.43,0,0.0,in_store,0
38,44100.0,2,547,37.97,25,0.0,online,1
37,17200.0,0,458,28.54,0,0.209,online,0
53,45400.0,2,1,44.75,10,0.021,online,0
32,31000.0,3,215,45.55,0,0.171,in_store,0
45,65400.0,3,80,44.01,20,0.171,online,0
18,18300.0,2,194,21.41,25,0.23,in_store,1
43,53500.0,2,104,40.37,0,0.0,in_store,0
31,47300.0,0,300,29.3,25,0.172,in_store,1
67,46200.0,2,573,39.82,25,0.0,in_store,0
50,22900.0,0,283,44.91,0,0.07,in_store,1
31,19200.0,3,577,37.86,20,0.019,online,1
58,51200.0,0,26,31.78,15,0.037,online,1
41,53300.0,2,339,39.73,0,0.0,online,1
49,61600.0,0,623,45.76,0,0.03,online,1
30,16400.0,0,1,29.72,0,0.159,online,0
45,54500.0,1,55,46.71,10,0.095,online,1
43,50200.0,0,332,44.76,0,0.092,in_store,0
28,38600.0,1,1,32.14,20,0.0,online,0
31,22700.0,2,268,38.39,20,0.07,online,1
40,58200.0,2,230,37.17,20,0.159,in_store,1
23,15000.0,1,510,37.86,0,0.139,in_store,0
25,38600.0,1,294,22.01,0,0.0,in_store,0
40,34800.0,3,1,42.44,0,0.124,in_store,1
38,59900.0,1,574,47.95,25,0.0,in_store,0
24,32300.0,3,333,34.05,0,0.015,online,1
55,51200.0,2,237,64.13,20,0.202,in_store,0
22,27800.0,1,253,28.35,5,0.151,online,0
35,37000.0,2,399,36.79,30,0.032,in_store,0
54,48100.0,3,223,33.51,0,0.154,online,0
39,44000.0,2,275,49.66,20,0.058,in_store,0
35,15000.0,4,615,42.46,20,0.174,in_store,1
44,52000.0,2,48,27.12,0,0.175,online,1
47,77000.0,1,466,60.14,25,0.114,in_store,1
33,29400.0,1,324,38.55,0,0.176,online,1
41,62700.0,5,1,35.52,0,0.361,in_store,1
32,29700.0,0,59,34.3,10,0.0,in_store,0
41,39300.0,5,352,49.99,10,0.064,online,0
41,24800.0,5,203,30.96,30,0.102,online,0
27,15000.0,1,683,32.15,0,0.0,online,1
51,67300.0,0,142,43.95,25,0.128,online,1
18,33000.0,2,448,29.23,0,0.095,online,0
18,49000.0,2,306,36.32,10,0.096,online,0
49,47300.0,2,1,32.06,0,0.055,in_store,1
31,46500.0,2,394,29.21,25,0.172,online,0
43,56900.0,4,199,40.81,0,0.15,in_store,0
37,40200.0,1,1,35.03,0,0.032,in_store,0
35,56800.0,1,590,49.91,0,0.213,in_store,1
37,46500.0,2,437,50.54,0,0.015,online,1
32,61200.0,2,783,46.73,25,0.354,online,0
59,80200.0,3,1,53.15,10,0.147,in_store,1
56,87400.0,3,205,46.09,25,0.253,in_store,1
39,63900.0,1,344,41.41,0,0.034,online,0
44,61600.0,3,666,37.86,10,0.224,online,1
41,61500.0,2,266,33.99,0,0.048,online,1
