customer_id,age,income,previous_purchases,campaign_response,customer_tenure_days,channel,avg_basket_size,discount,purchase
1977,18,38400.0,1,0.101,591,online,33.1,25,0
4528,42,39200.0,2,0.075,436,in_store,37.96,0,1
4534,22,15000.0,1,0.0,1,online,29.16,0,1
2076,25,15000.0,1,0.0,597,in_store,24.37,10,0
3087,26,51100.0,1,0.018,108,in_store,45.05,0,0
4356,31,32500.0,1,0.0,516,in_store,32.9,0,1
3346,37,57500.0,4,0.0,420,in_store,27.72,15,1
4920,52,81400.0,1,0.049,283,in_store,48.95,0,0
2798,37,29800.0,0,0.053,303,in_store,33.8,0,0
919,56,63400.0,1,0.043,263,online,38.38,0,0
1647,39,32900.0,2,0.186,463,online,36.22,0,1
365,38,48400.0,1,0.156,184,online,49.5,0,1
3288,53,65900.0,4,0.234,672,online,52.76,20,1
2126,42,54500.0,2,0.057,385,online,30.75,0,1
4124,44,55300.0,2,0.0,499,online,50.01,0,1
526,35,20800.0,1,0.0,224,online,31.84,20,0
56,32,39500.0,1,0.0,462,in_store,31.3,0,0
639,47,55800.0,5,0.128,722,online,37.19,0,1
303,50,67200.0,4,0.043,15,online,37.23,0,1
2767,18,38300.0,1,0.007,228,online,33.12,0,1
1277,33,51700.0,2,0.027,1,in_store,31.89,10,1
2056,47,23200.0,1,0.051,346,online,38.18,10,0
3645,37,50800.0,4,0.105,361,online,36.58,0,1
4144,35,47400.0,5,0.107,684,online,45.41,0,0
2879,30,26200.0,1,0.075,347,online,16.23,0,1
4203,46,45000.0,4,0.105,349,online,33.87,0,0
2287,48,45100.0,0,0.024,49,in_store,28.17,15,0
2262,31,56800.0,3,0.038,252,in_store,41.93,0,1
2297,71,63700.0,5,0.188,715,online,46.29,0,0
1754,33,49500.0,0,0.077,1,in_store,37.21,0,0
1969,35,77900.0,0,0.004,130,in_store,43.48,25,0
4362,44,39700.0,0,0.1,116,online,32.49,0,1
3118,38,27300.0,2,0.151,512,in_store,39.89,0,1
2394,44,53900.0,3,0.153,352,in_store,41.43,25,1
524,38,56700.0,0,0.122,1,online,42.24,0,0
3901,48,82600.0,2,0.114,294,in_store,55.86,0,1
3123,48,43000.0,2,0.141,630,online,40.3,0,0
4157,44,49900.0,1,0.154,97,in_store,32.33,0,0
1970,50,68700.0,5,0.143,64,online,33.6,0,0
672,43,53300.0,2,0.147,1,in_store,49.85,20,1
4189,31,35100.0,3,0.045,166,in_store,33.78,5,0
667,21,36900.0,2,0.191,190,online,38.89,0,0
4349,45,44700.0,2,0.125,185,in_store,36.51,0,1
1888,42,31300.0,0,0.0,617,in_store,37.7,0,0
3267,18,50100.0,0,0.013,346,in_store,35.06,5,1
281,46,26700.0,2,0.177,534,in_store,36.73,20,0
1720,24,33500.0,2,0.0,381,in_store,42.86,25,0
2948,45,49500.0,2,0.0,827,in_store,40.76,0,1
900,22,39600.0,0,0.134,411,online,43.15,20,0
4861,21,34400.0,0,0.056,369,online,36.11,0,0
761,55,92100.0,2,0.069,227,in_store,62.62,20,0
1907,40,30000.0,3,0.099,56,online,18.57,15,0
4043,40,28100.0,1,0.038,418,in_store,28.17,0,1
3824,37,41800.0,6,0.085,674,in_store,22.32,10,1
4139,28,21900.0,0,0.094,185,in_store,21.7,0,0
3819,59,56100.0,5,0.231,117,online,40.79,20,0
4301,35,40200.0,2,0.0,242,in_store,51.17,30,1
2594,49,45400.0,3,0.14,360,in_store,46.48,0,0
4165,37,68200.0,5,0.104,557,online,40.44,30,0
3032,47,54900.0,2,0.179,110,in_store,48.78,0,1
3580,24,59300.0,0,0.067,80,in_store,47.73,5,1
2833,52,58000.0,3,0.0,193,online,30.49,25,1
3473,53,59000.0,2,0.0,123,online,51.27,25,0
138,50,59300.0,5,0.093,372,in_store,38.95,0,0
2181,65,60000.0,3,0.0,794,online,45.23,0,0
2129,45,37300.0,2,0.107,444,online,31.01,0,0
3178,42,44400.0,0,0.013,421,in_store,33.92,15,1
4378,38,41400.0,3,0.113,597,in_store,41.36,0,1
4262,53,55100.0,3,0.142,634,in_store,49.0,15,1
4345,33,33400.0,2,0.0,494,in_store,32.39,5,1
1332,27,38800.0,1,0.021,127,online,34.4,25,0
2018,32,47100.0,6,0.07,253,online,49.75,25,1
2483,43,49300.0,3,0.0,484,in_store,43.74,15,1
1359,35,59100.0,8,0.0,355,online,47.27,25,1
1330,49,55300.0,3,0.278,435,online,46.28,30,1
2151,39,38000.0,3,0.132,1,in_store,31.27,0,0
2123,30,15000.0,3,0.142,112,online,17.12,10,0
3982,37,46200.0,2,0.153,182,online,32.32,0,0
1253,30,53500.0,2,0.095,423,in_store,42.9,20,0
3279,31,49800.0,2,0.061,1,in_store,29.48,30,1
3375,40,42900.0,2,0.128,444,online,37.36,15,0
2815,40,36000.0,3,0.108,365,online,9.88,25,1
1849,35,15000.0,0,0.037,48,in_store,20.95,0,0
3038,39,23900.0,1,0.0,217,in_store,23.25,0,0
389,43,33500.0,0,0.071,42,in_store,40.67,0,1
236,32,36200.0,3,0.005,112,online,36.39,5,0
1078,74,55800.0,4,0.048,119,online,34.01,0,0
1985,31,22800.0,1,0.027,1,online,24.76,0,1
4364,33,30600.0,1,0.042,66,in_store,22.78,25,0
3963,46,48400.0,3,0.18,350,in_store,35.52,0,0
771,61,78200.0,2,0.145,1,in_store,48.03,10,0
2166,55,67500.0,2,0.057,155,in_store,48.83,0,0
674,24,29600.0,0,0.078,237,online,40.24,0,1
250,26,22500.0,0,0.033,1,online,32.31,0,0
1575,23,26600.0,3,0.152,599,online,33.68,20,1
3420,55,62200.0,3,0.235,574,online,45.6,25,0
2082,45,64500.0,3,0.092,122,online,52.53,25,1
1824,48,66900.0,4,0.104,1,online,49.76,20,1
717,21,32000.0,0,0.0,106,online,49.21,5,0
4679,29,17200.0,2,0.169,1,in_store,29.15,0,0
2049,41,50200.0,2,0.0,544,in_store,53.97,5,0
4179,18,24500.0,0,0.015,1,online,23.73,25,1
2725,33,35700.0,1,0.0,52,in_store,30.44,0,0
4532,43,24400.0,2,0.247,39,in_store,27.09,0,0
1461,52,73100.0,4,0.099,181,in_store,44.28,0,0
1669,43,45800.0,1,0.152,1,in_store,34.68,0,1
2757,48,58900.0,3,0.185,488,online,36.09,15,0
2001,35,20000.0,0,0.016,338,in_store,38.34,0,0
405,46,53100.0,3,0.085,53,in_store,47.21,10,1
385,21,55000.0,3,0.106,1,in_store,49.13,15,0
4503,24,15900.0,1,0.085,107,in_store,14.41,0,0
2153,30,56500.0,1,0.092,465,in_store,47.42,0,1
1634,40,25400.0,2,0.134,42,online,26.81,0,0
4597,36,66500.0,1,0.155,172,online,49.25,30,1
3926,51,63500.0,0,0.0,114,in_store,34.75,0,0
4159,53,45100.0,3,0.0,372,in_store,36.6,0,0
224,27,42200.0,3,0.231,322,in_store,25.95,20,1
2194,40,30900.0,1,0.062,465,online,34.34,5,1
3137,55,40200.0,7,0.311,239,in_store,39.68,0,1
1825,29,41800.0,1,0.0,508,in_store,28.52,20,0
4611,41,26200.0,2,0.202,1,in_store,27.2,10,0
798,53,57600.0,4,0.092,659,in_store,38.46,20,0
2872,32,36900.0,1,0.071,1,online,40.49,20,0
10,30,42900.0,3,0.244,451,in_store,34.6,0,0
1945,35,43900.0,2,0.066,1,in_store,39.24,0,0
1839,58,78700.0,4,0.044,808,in_store,50.1,20,1
256,49,32900.0,4,0.06,115,online,36.7,0,1
4519,37,44800.0,3,0.06,176,online,37.08,30,1
1582,38,37300.0,1,0.0,452,online,30.34,0,0
2957,46,47500.0,0,0.262,408,in_store,40.91,0,1
925,38,25100.0,2,0.248,289,in_store,30.12,0,1
4440,28,40200.0,0,0.186,463,online,31.2,0,1
2509,51,41900.0,0,0.0,491,in_store,32.58,15,0
3776,29,15000.0,0,0.043,1,online,23.16,0,1
4137,57,51500.0,2,0.087,394,in_store,39.83,20,0
2780,28,42200.0,1,0.142,151,in_store,25.35,0,0
540,31,20900.0,2,0.0,356,in_store,33.59,0,1
2746,54,51800.0,4,0.097,159,in_store,32.72,10,0
4509,29,37200.0,1,0.095,116,in_store,23.8,0,1
4582,50,36200.0,2,0.117,452,in_store,32.41,0,0
1146,48,44200.0,0,0.0,145,in_store,38.39,25,0
668,46,46800.0,3,0.002,166,in_store,37.73,0,0
3020,18,18400.0,3,0.16,459,online,29.85,0,0
358,43,46600.0,2,0.155,31,in_store,36.2,20,1
2832,52,85600.0,5,0.178,952,online,41.73,25,1
2784,53,51000.0,2,0.0,233,online,41.31,10,1
1354,44,39500.0,2,0.033,184,in_store,33.08,10,0
471,44,43700.0,1,0.129,53,online,31.13,0,1
2704,54,50700.0,5,0.216,517,in_store,24.33,0,1
3331,40,27600.0,1,0.062,219,in_store,36.3,0,0
3638,56,66500.0,4,0.012,462,online,44.54,0,1
1397,47,67800.0,1,0.075,1,online,51.19,20,0
3585,44,46500.0,1,0.093,1,online,42.27,15,0
4758,50,78500.0,1,0.0,23,online,47.72,0,0
3377,48,24100.0,2,0.0,367,in_store,39.26,0,1
1257,49,34300.0,4,0.216,283,online,44.64,0,1
3513,32,35000.0,1,0.02,41,in_store,40.62,0,1
1251,52,49800.0,1,0.031,493,in_store,34.24,25,1
4818,38,43800.0,1,0.048,1,online,40.43,25,1
4299,60,45600.0,5,0.194,7,in_store,27.89,0,1
3285,31,50000.0,0,0.05,1,online,46.06,30,1
2934,53,43600.0,1,0.139,461,in_store,25.25,30,1
4176,34,44700.0,1,0.123,1,online,37.67,0,0
1853,36,42300.0,2,0.206,1,online,47.19,25,1
4880,27,58900.0,6,0.187,531,in_store,43.12,0,1
2106,34,39100.0,1,0.095,315,online,26.42,20,1
134,37,22800.0,1,0.076,108,online,31.46,0,0
929,37,52200.0,1,0.102,110,in_store,50.44,15,1
824,18,26900.0,0,0.111,304,online,41.19,25,0
4554,44,41200.0,1,0.088,673,online,29.28,0,1
1532,44,43600.0,3,0.105,602,online,46.39,0,1
1215,18,41400.0,0,0.105,213,in_store,33.93,0,0
505,18,31100.0,0,0.056,204,online,43.71,25,1
4286,60,61800.0,1,0.028,246,online,41.04,0,0
1997,44,43500.0,2,0.026,246,in_store,36.1,0,1
3073,21,15000.0,1,0.087,386,in_store,24.71,0,1
1959,37,32500.0,2,0.032,76,in_store,36.74,0,0
1385,19,38400.0,3,0.116,99,online,35.67,0,0
895,36,43000.0,1,0.178,761,online,32.55,0,0
456,42,55400.0,1,0.263,1,online,50.85,0,1
4647,39,25400.0,0,0.0,1,online,33.48,0,0
3710,37,35300.0,1,0.092,1,online,40.23,0,1
4629,32,57800.0,1,0.203,1,online,58.3,0,0
4269,54,38200.0,3,0.231,469,in_store,42.02,25,0
3523,36,42500.0,2,0.104,148,in_store,35.28,10,1
4135,27,21000.0,1,0.178,140,online,28.4,15,0
3603,23,25200.0,0,0.116,1,in_store,16.85,0,0
714,40,84000.0,3,0.061,1,online,60.18,10,1
4187,45,57400.0,5,0.23,480,in_store,54.69,0,1
2215,30,24100.0,0,0.151,296,online,19.0,0,0
2924,32,15000.0,0,0.063,496,online,17.37,0,0
1811,18,35200.0,2,0.151,323,in_store,37.43,20,1
3487,49,49900.0,2,0.035,427,in_store,36.66,0,0
3142,76,86500.0,3,0.134,202,in_store,48.67,25,1
1828,59,20300.0,8,0.314,242,in_store,25.3,0,1
1156,41,77500.0,4,0.103,482,in_store,57.47,5,0
1325,43,51700.0,3,0.219,23,in_store,52.8,0,1
4313,41,30800.0,3,0.035,267,online,37.31,0,1
511,21,38100.0,2,0.278,1,in_store,33.8,10,0
1681,22,41500.0,4,0.211,133,in_store,32.48,0,0
500,22,21300.0,2,0.129,1,in_store,39.22,0,0
4547,18,45400.0,1,0.202,444,in_store,30.44,20,0
1857,38,28900.0,5,0.107,324,online,51.12,0,1
1389,44,40100.0,3,0.142,158,in_store,34.37,25,1
3720,43,48300.0,1,0.101,521,in_store,42.9,20,1
2387,21,42500.0,3,0.09,273,in_store,30.61,0,1
3237,53,48100.0,3,0.17,116,in_store,40.25,15,0
1541,37,19900.0,1,0.294,1,in_store,32.24,10,0
1218,18,20100.0,0,0.276,262,online,26.16,0,0
2682,37,51300.0,0,0.198,6,in_store,33.24,0,1
2994,69,44600.0,4,0.279,163,online,33.07,25,1
1192,52,66600.0,4,0.058,218,in_store,61.08,0,0
1543,43,57700.0,2,0.028,347,online,39.6,20,1
3302,65,53900.0,2,0.0,626,online,31.46,20,0
3325,51,44600.0,6,0.204,512,in_store,33.64,0,0
2540,48,48100.0,1,0.06,451,in_store,42.01,25,1
954,26,42000.0,1,0.0,1,in_store,30.75,15,0
4331,62,52600.0,2,0.087,618,online,42.92,20,1
733,47,70900.0,4,0.185,562,in_store,58.05,25,1
1157,40,20500.0,1,0.0,655,in_store,46.2,10,0
3295,33,49600.0,0,0.0,1,online,49.62,0,1
2983,38,44100.0,1,0.155,539,online,49.53,30,0
2157,44,51400.0,2,0.091,637,in_store,28.15,15,0
1063,35,44200.0,0,0.0,419,in_store,38.41,0,0
2617,40,65300.0,2,0.184,474,online,43.27,30,1
1168,62,20800.0,2,0.18,418,in_store,11.43,5,0
3223,20,17800.0,1,0.031,331,online,26.88,20,1
3637,37,46600.0,3,0.098,202,in_store,38.63,0,0
2939,35,50800.0,5,0.189,692,in_store,37.43,0,1
4492,29,37500.0,0,0.062,218,in_store,28.83,0,1
3141,38,52500.0,2,0.039,29,in_store,40.26,20,0
144,43,63700.0,2,0.0,217,online,34.52,0,1
3578,42,47300.0,4,0.0,1,in_store,41.76,0,1
2783,46,46800.0,0,0.096,288,in_store,37.65,15,1
718,48,44100.0,2,0.145,545,online,38.02,0,1
1820,37,34100.0,3,0.047,433,in_store,40.3,20,1
2503,52,45500.0,1,0.156,1,online,19.05,10,0
4361,44,42900.0,2,0.005,127,online,52.74,0,1
4172,47,48200.0,2,0.027,509,in_store,41.1,15,0
396,42,56100.0,0,0.031,372,online,44.29,15,0
4847,51,72800.0,2,0.061,269,in_store,50.36,20,0
4493,31,15000.0,1,0.11,210,in_store,19.48,0,1
1366,45,43700.0,0,0.054,520,in_store,46.64,0,1
4569,48,60500.0,1,0.069,323,online,46.55,0,1
596,35,46700.0,2,0.0,506,in_store,43.24,20,0
3953,39,24400.0,1,0.12,163,in_store,42.58,0,0
2915,44,31700.0,2,0.135,279,in_store,29.77,0,0
2327,18,40100.0,1,0.029,345,online,38.51,0,1
3767,51,59600.0,1,0.0,78,in_store,42.93,25,0
3441,64,47400.0,4,0.191,447,in_store,35.22,15,1
3852,31,46000.0,1,0.007,1,in_store,26.67,20,0
4133,44,41300.0,4,0.157,153,in_store,54.26,5,0
4602,41,56000.0,2,0.15,125,in_store,36.54,0,1
2144,45,62500.0,2,0.175,782,in_store,47.77,0,1
1572,37,62100.0,2,0.134,137,in_store,26.07,20,1
4080,34,31000.0,1,0.212,78,online,28.09,25,1
1123,31,53300.0,4,0.126,952,in_store,24.48,15,1
2787,40,42100.0,2,0.082,242,online,23.93,0,0
2968,32,49200.0,1,0.184,176,in_store,38.17,15,1
2505,55,59400.0,3,0.107,314,online,49.82,0,0
3466,65,72000.0,3,0.133,859,online,54.82,15,1
676,44,40600.0,3,0.178,578,online,42.06,0,0
2809,43,49200.0,1,0.004,1,online,48.31,25,0
3349,46,36900.0,3,0.0,235,online,36.19,0,0
729,26,52800.0,2,0.094,30,online,39.39,10,1
413,32,31800.0,1,0.136,1,online,29.32,0,1
3147,50,51800.0,0,0.0,223,online,46.07,15,1
1517,31,21900.0,5,0.082,323,online,45.1,0,0
826,40,53000.0,3,0.059,442,in_store,33.99,10,1
3268,40,27700.0,4,0.221,303,online,25.37,0,0
3975,32,23000.0,0,0.112,184,online,33.63,0,0
617,49,50100.0,1,0.089,1,online,41.83,10,0
115,41,70800.0,2,0.026,1,online,64.0,0,1
418,56,71000.0,2,0.11,169,in_store,57.54,0,1
3070,30,59100.0,1,0.0,364,online,40.28,0,0
1626,54,53500.0,3,0.164,693,online,41.56,15,1
4961,32,39900.0,4,0.157,559,in_store,12.36,25,0
4186,45,35600.0,1,0.072,519,in_store,42.99,0,0
2897,52,34000.0,0,0.055,1,online,27.5,15,1
4682,41,44700.0,2,0.205,550,online,48.75,0,0
2083,26,33600.0,2,0.133,200,in_store,44.72,0,0
754,65,80100.0,2,0.0,611,in_store,50.87,0,0
2547,36,47100.0,1,0.012,305,in_store,45.67,30,0
3970,28,20100.0,1,0.002,372,online,38.23,0,0
3374,33,61300.0,5,0.167,545,online,38.72,5,1
4108,55,35400.0,2,0.106,465,online,30.65,10,1
2445,50,50800.0,6,0.201,482,in_store,29.32,15,0
4381,63,74500.0,1,0.178,297,in_store,49.85,0,0
1067,27,46000.0,4,0.122,451,in_store,35.01,20,0
3914,24,41900.0,2,0.064,99,in_store,24.86,20,1
3499,37,65600.0,1,0.163,838,online,42.84,0,1
2739,69,65300.0,4,0.08,360,online,50.8,0,1
4001,43,49000.0,2,0.022,15,online,43.37,0,1
1569,49,46100.0,3,0.116,410,online,31.16,0,0
2428,33,35500.0,0,0.096,1,online,20.54,0,0
3747,20,52500.0,1,0.0,1,in_store,37.86,0,0
4650,37,51500.0,1,0.1,550,online,41.67,25,0
1688,43,31200.0,1,0.093,1,online,42.96,0,1
852,34,57300.0,4,0.268,501,online,39.15,10,1
3547,59,51400.0,2,0.0,728,in_store,40.53,0,1
896,53,51200.0,1,0.0,86,in_store,43.33,20,0
4593,43,54600.0,2,0.214,281,online,39.37,0,0
336,25,19000.0,0,0.0,9,online,32.17,0,0
2840,41,42700.0,3,0.109,157,online,41.45,25,0
3088,29,46900.0,5,0.274,413,online,25.6,15,1
1349,51,62700.0,5,0.093,1,in_store,43.29,20,0
1016,28,22300.0,0,0.034,201,in_store,29.97,10,1
2817,22,42500.0,0,0.048,355,in_store,30.27,15,1
1632,30,33000.0,4,0.178,416,in_store,34.08,10,1
2490,40,42900.0,0,0.0,1,online,31.16,0,1
3731,31,49100.0,1,0.139,428,online,36.64,15,1
3252,39,42200.0,1,0.025,373,in_store,28.29,0,1
4645,39,56400.0,1,0.023,198,in_store,53.78,0,0
2071,36,46000.0,2,0.079,211,in_store,36.12,5,1
4453,24,65400.0,2,0.065,400,online,49.06,0,1
4893,27,26900.0,1,0.0,1,in_store,27.94,30,0
1636,53,51800.0,0,0.011,19,in_store,39.77,20,0
2480,37,34700.0,1,0.0,346,online,36.84,0,0
2266,49,58000.0,2,0.183,409,in_store,37.69,20,1
2960,63,58500.0,4,0.105,1,in_store,43.04,0,0
4742,39,61600.0,4,0.262,418,online,38.49,0,1
3060,36,63300.0,0,0.0,1,online,51.44,20,0
2142,36,55200.0,2,0.055,73,online,33.05,15,1
3119,30,18100.0,2,0.1,600,in_store,35.44,0,1
4757,42,34800.0,1,0.138,379,in_store,50.38,0,1
4046,38,41200.0,0,0.079,594,in_store,43.16,20,1
3357,33,15000.0,1,0.127,667,in_store,34.8,10,0
2745,52,16800.0,2,0.131,262,in_store,30.3,15,0
3507,38,39600.0,2,0.025,216,in_store,47.22,0,1
1680,37,69900.0,1,0.0,22,in_store,32.4,10,0
4250,58,106500.0,4,0.217,35,in_store,62.41,0,1
3148,39,41000.0,0,0.066,2,online,29.22,0,1
2295,54,42300.0,3,0.109,492,in_store,37.06,0,0
581,18,35800.0,1,0.034,661,in_store,33.67,0,0
1471,41,56800.0,2,0.08,298,online,38.73,0,0
4071,37,55600.0,3,0.064,1,in_store,41.32,10,0
3344,49,42900.0,0,0.0,64,online,27.04,20,0
4584,55,33300.0,3,0.278,395,in_store,41.44,10,1
3673,47,72900.0,3,0.231,424,online,54.81,20,0
560,29,17600.0,1,0.095,210,in_store,29.72,15,0
2850,52,62700.0,3,0.174,261,in_store,71.23,15,0
513,41,23000.0,2,0.118,1,in_store,22.5,25,0
1082,38,15000.0,0,0.059,1,online,23.15,0,0
1665,54,44400.0,3,0.0,1,in_store,34.02,0,1
1013,34,52700.0,0,0.184,274,online,35.24,10,1
1932,35,54100.0,4,0.107,683,online,47.34,0,1
1151,42,37200.0,3,0.0,436,in_store,39.81,5,0
2839,54,59300.0,0,0.073,1,online,52.63,15,1
117,43,59500.0,6,0.169,40,in_store,60.92,0,1
741,52,65300.0,5,0.078,734,in_store,45.65,0,0
4817,63,70500.0,1,0.0,392,in_store,40.74,20,0
3676,64,59200.0,4,0.16,473,in_store,47.07,15,1
831,45,32300.0,2,0.16,1,in_store,28.12,0,1
120,37,53100.0,2,0.058,353,in_store,31.75,0,0
4790,47,58900.0,5,0.218,958,in_store,49.6,20,1
4749,27,36300.0,2,0.0,667,in_store,40.86,0,0
636,37,15000.0,2,0.198,268,online,16.4,0,1
4466,46,77200.0,4,0.0,600,online,41.04,0,0
4365,18,15000.0,0,0.09,201,in_store,24.05,0,0
4143,43,20600.0,2,0.043,271,in_store,35.8,20,1
992,58,71800.0,2,0.231,408,online,45.71,15,1
877,40,37900.0,2,0.164,599,in_store,52.91,10,0
5,18,33500.0,1,0.043,350,online,40.04,0,1
3052,29,50900.0,1,0.016,28,online,35.76,25,1
3125,43,67900.0,2,0.168,509,in_store,32.47,0,1
2661,28,25200.0,0,0.018,699,online,28.92,0,0
2492,32,36700.0,4,0.157,294,online,41.66,25,0
3855,41,75100.0,4,0.114,364,in_store,46.43,20,1
1716,42,29600.0,1,0.052,15,in_store,29.94,15,0
1149,52,22900.0,3,0.112,14,online,17.49,0,1
3262,27,40100.0,3,0.077,358,online,31.88,15,1
575,42,63700.0,3,0.051,435,in_store,45.38,10,1
3770,49,51700.0,5,0.205,232,online,31.1,0,0
3737,34,53100.0,1,0.0,645,online,48.54,10,1
4147,41,39800.0,1,0.04,163,online,32.72,0,0
854,40,23600.0,1,0.02,45,in_store,28.88,20,0
1983,40,38700.0,3,0.104,317,in_store,32.19,20,1
2775,35,40500.0,2,0.215,197,online,36.41,0,0
1167,69,75700.0,4,0.08,278,in_store,60.09,20,0
972,39,47300.0,1,0.161,65,online,42.24,20,0
2702,27,32900.0,1,0.023,1,in_store,31.23,0,0
4496,24,44600.0,2,0.114,434,in_store,46.14,10,1
3848,73,32100.0,1,0.079,1,online,29.54,0,1
2369,29,57900.0,1,0.0,1,in_store,53.46,0,0
4116,33,27400.0,0,0.0,482,in_store,11.41,20,0
4132,31,26900.0,2,0.127,344,in_store,35.46,5,0
2951,26,15000.0,0,0.273,780,online,30.51,5,0
525,57,54900.0,6,0.127,445,in_store,45.6,5,1
2456,41,51200.0,4,0.161,302,in_store,41.73,0,0
1842,40,33500.0,2,0.138,655,in_store,22.09,0,0
538,54,22100.0,5,0.097,283,online,44.49,0,1
2807,61,41200.0,6,0.029,501,in_store,33.91,0,1
4342,53,57000.0,3,0.111,395,online,50.0,0,1
3176,19,15000.0,1,0.044,135,in_store,33.48,0,0
785,40,44600.0,5,0.076,135,online,40.21,20,1
4058,49,40700.0,3,0.142,494,in_store,34.28,20,0
1410,46,39900.0,2,0.111,300,in_store,47.82,25,1
2538,21,37000.0,3,0.095,713,online,28.98,0,1
155,39,54600.0,4,0.094,284,in_store,44.3,0,1
3010,49,26400.0,1,0.173,88,online,22.21,20,0
1687,34,53500.0,2,0.202,1,in_store,44.15,15,0
2902,23,46200.0,1,0.001,75,in_store,34.71,25,0
4960,29,15000.0,1,0.019,435,in_store,21.18,20,0
3864,60,42200.0,5,0.155,529,online,33.67,0,0
2734,34,26700.0,0,0.037,597,in_store,26.66,0,1
1896,33,27700.0,2,0.234,147,online,23.08,0,0
570,42,49700.0,0,0.0,1,in_store,29.99,25,1
1817,48,42900.0,2,0.054,332,in_store,36.51,0,1
2066,38,50600.0,1,0.092,350,online,41.65,0,0
128,26,56200.0,2,0.084,565,online,48.15,0,0
3395,47,57600.0,2,0.127,383,online,43.46,20,0
3328,41,49700.0,2,0.091,377,in_store,42.53,0,0
4997,36,41700.0,4,0.238,257,online,46.26,10,0
2976,44,46200.0,1,0.039,179,online,31.71,20,1
981,46,38300.0,0,0.152,235,in_store,32.41,10,0
2301,34,43700.0,2,0.209,426,online,25.3,5,0
191,61,61700.0,5,0.239,382,in_store,45.63,0,1
1140,40,67100.0,3,0.0,352,in_store,46.58,20,0
700,38,16300.0,1,0.0,488,in_store,18.74,10,0
4791,19,37300.0,2,0.203,1,in_store,36.54,10,1
607,49,48500.0,5,0.259,676,online,31.91,10,0
4277,49,49000.0,2,0.0,278,in_store,51.19,20,1
302,22,20700.0,1,0.0,15,online,30.22,0,1
3421,40,49700.0,4,0.084,177,in_store,35.47,30,1
4831,24,29000.0,0,0.0,223,in_store,31.76,30,1
1061,38,36200.0,4,0.0,129,online,26.84,25,0
2566,29,15800.0,0,0.037,225,in_store,24.7,0,1
1070,39,30300.0,0,0.0,60,online,27.78,30,1
2525,63,53600.0,4,0.139,1,in_store,34.24,0,1
2206,36,30400.0,2,0.085,356,in_store,25.03,20,0
1244,34,59600.0,3,0.088,474,in_store,42.92,0,1
17,44,34200.0,3,0.133,426,in_store,30.89,0,1
3121,44,52000.0,6,0.229,361,online,51.87,20,0
4643,51,44600.0,3,0.071,614,online,37.55,0,0
816,44,42000.0,4,0.217,1,in_store,39.72,0,0
3068,45,32600.0,2,0.095,10,in_store,34.57,0,0
4795,54,54100.0,4,0.0,183,in_store,41.29,0,0
960,45,67500.0,3,0.0,536,in_store,51.35,20,0
226,43,53300.0,2,0.171,67,in_store,46.28,25,0
3355,36,31200.0,2,0.113,466,online,37.59,0,0
2486,39,49800.0,2,0.087,269,online,38.61,0,1
563,41,52800.0,1,0.038,126,in_store,41.56,0,0
3437,32,51000.0,1,0.153,1,in_store,39.46,20,1
1694,34,50600.0,1,0.133,129,in_store,37.9,0,1
1046,30,37500.0,3,0.085,1,in_store,19.49,20,1
3447,35,62800.0,1,0.02,642,in_store,46.51,0,1
4566,41,42200.0,1,0.011,196,in_store,43.35,0,0
955,31,36000.0,2,0.068,112,online,30.46,0,0
4996,53,78800.0,5,0.169,828,in_store,37.86,0,1
2736,35,27200.0,3,0.084,243,online,30.96,0,0
4914,27,42900.0,1,0.0,519,online,41.92,20,1
4736,40,23100.0,2,0.22,193,in_store,25.5,0,0
4834,30,35500.0,3,0.084,672,in_store,30.0,25,1
1219,26,49200.0,0,0.067,340,online,53.02,30,0
1528,38,49600.0,3,0.0,267,in_store,28.24,15,1
3988,45,15300.0,1,0.0,273,online,30.44,0,0
1301,41,69700.0,3,0.054,392,online,51.02,5,0
4902,41,49900.0,5,0.399,154,in_store,34.55,25,0
161,28,36200.0,2,0.204,422,in_store,16.76,20,1
4068,39,67400.0,3,0.019,341,in_store,66.71,0,0
957,34,27500.0,1,0.0,378,in_store,32.61,0,0
3792,59,81500.0,5,0.022,734,online,43.89,10,0
3235,34,38700.0,3,0.048,31,online,39.3,0,0
2870,47,49400.0,3,0.049,367,online,34.52,0,0
3778,46,32300.0,2,0.134,691,online,32.33,15,1
4434,45,34200.0,5,0.0,127,in_store,40.7,25,0
2962,40,45400.0,0,0.084,62,in_store,30.06,0,0
2201,34,53900.0,2,0.132,87,online,44.8,0,0
99,45,34700.0,1,0.127,370,online,22.91,0,0
2558,50,75400.0,0,0.005,370,in_store,57.87,15,0
3184,47,58500.0,1,0.062,140,online,47.3,25,1
254,28,59200.0,1,0.0,338,in_store,45.28,25,1
3924,48,55700.0,2,0.041,725,online,38.98,0,1
4200,44,32300.0,0,0.052,23,online,29.29,20,0
1446,43,73300.0,3,0.166,139,in_store,39.57,25,1
1649,38,29500.0,1,0.104,1,online,48.42,0,1
4683,33,40900.0,3,0.001,262,in_store,47.52,20,0
4724,36,54800.0,1,0.03,100,online,42.56,30,1
3992,28,15000.0,0,0.145,444,in_store,36.08,20,1
1697,34,36900.0,1,0.107,192,online,28.11,0,0
3192,30,64000.0,2,0.177,143,in_store,46.88,10,1
4500,34,25300.0,1,0.255,529,in_store,35.25,20,1
